folder	phish_prediction	target_prediction	brand_recog_time	crp_prediction_time	crp_transition_time
www.dev.52.500capital.com	benign	None	3.2547738552093506	0	0
cdr.movinamanagers.org	benign	None	5.09079384803772	0	0
autodiscover.alchemyworx.com	benign	None	1.2837998867034912	0	0
2dt3t6sqimghmzk.ento.jira.zakazat-nanyat-naiti.com	benign	None	1.4870524406433105	0	0
www.bishopservicecompany.com	benign	None	9.241039037704468	0	0
www.proyectoalpha.orghtmail.zakazat-nanyat-naiti.com	benign	None	1.432248830795288	0	0
www.do-an-es-hair-transplantok.live	benign	None	4.727254390716553	0	0
app.amazonka55.ru	benign	None	1.2372891902923584	0	0
www.ossind.info	benign	None	1.3581058979034424	0	0
pexpay19410.top	benign	None	0.9490780830383301	0	0
3ftsc8tezhj6jdz.blog.dev.auroinfollc.synup.com	benign	None	1.1675970554351807	0	0
bobjgear.info	benign	None	4.508252382278442	0	0
cpanel.zdzlnyhwws.automotivekia.com	benign	None	0.8800029754638672	0	0
www.mamaghanigallery.ir.isargaran.sch.ir	benign	None	1.5813512802124023	0	0
www.twinstours.com	benign	None	1.4766886234283447	0	0
www.appletonstainless.com	benign	None	8.268709897994995	0	0
ftp.pfserviceimballaggi.it	benign	None	6.137385845184326	0	0
nadarslive.m0c.uk	benign	None	4.985913991928101	0	0
registerform.nl	phish	byourc.com	6.466986894607544	2.2585268020629883	0
tofuman.online	benign	None	1.4378857612609863	0	0
www.billigergeht-nicht.de	benign	None	4.27861213684082	0	0
abreseaux.reseller.am-tech.info	benign	None	6.309706687927246	0	0
app.zedlive.com	benign	None	9.500637531280518	0	0
familleviot.online	benign	None	1.5840613842010498	0	0
cmcruzdasalmas.portaliop.org.br	benign	None	1.801344633102417	0	0
formallyjes.com	benign	None	6.228209972381592	0	0
www.yri.cc	benign	None	1.089416742324829	0	0
www.formmetalsanayi.com	benign	None	1.6765196323394775	0	0
listenliveandlocal.com	benign	None	1.7515525817871094	0	0
vietnamlive.ru	benign	None	10.564570665359497	0	0
www.green-accounting.gr	benign	None	1.3857529163360596	0	0
www.detian.vip	benign	None	1.3106410503387451	0	0
www.takeoffmanagement.co	benign	None	1.873311996459961	0	0
cd.vensyn.top	benign	None	6.248302459716797	0	0
woo.greatesky.top	benign	None	2.4538631439208984	0	0
www.se-og-bianca-fotogr.ann-karinbye-gildephotography.com	benign	None	3.430912971496582	0	0
online2.pvkkit.ac.in	benign	None	1.94964599609375	0	0
www.noseanatomy.club	benign	None	1.566211462020874	0	0
addtocart.prostadinew.online	benign	None	1.6525120735168457	0	0
beta.magento.forum.julya.co	benign	None	1.338346242904663	0	0
hthg90.vip	benign	None	1.4781098365783691	0	0
www.montacargasyequ60683990.cn.cdn.cldemo.wap.albertpaschen.de	benign	None	1.3133158683776855	0	0
www.318sm.top	benign	None	1.1924779415130615	0	0
avito.sberbank.pay.pay.hamosaeeid94.wuiltweb.com	benign	None	2.2276036739349365	0	0
vendas-oficial.com.caminhoprosucesso.com	benign	None	6.012715578079224	0	0
qa.admin.api.remoni.com	benign	None	1.4957919120788574	0	0
bdjagoron24.techiusa.com	benign	None	7.998304128646851	0	0
www.pa1640107427424.definedessenceinterior.com	benign	None	4.027227163314819	0	0
thirsty-hawking.205-185-124-216.plesk.page	benign	None	1.769993782043457	0	0
poiuyt.in-book.co	benign	None	2.403449535369873	0	0
aamaksin.online	benign	None	2.174032211303711	0	0
aiservices.live	benign	None	4.254690408706665	0	0
mensnewspaper.ru	benign	None	3.5057642459869385	0	0
cpanel.plainformatique.be	benign	None	0.8243167400360107	0	0
www.sentenca.info	benign	None	2.6891138553619385	0	0
test-pos-au.ownretail.villeroy-boch.com	benign	None	1.3283302783966064	0	0
primetimeprayer.comptwsvtest.dmnpvdata.vmig.expert	benign	None	1.5921318531036377	0	0
cpanel.service.casalotrea.ro	benign	None	1.8381192684173584	0	0
ftp.luxcase.test.web05.creamcloud.io	benign	None	1.369554042816162	0	0
www.multiserviciosyreformasmiguel.es	benign	None	1.3472180366516113	0	0
portal.gsal.org.uk	benign	None	2.0396475791931152	0	0
www.maternityphotography.bloomdaysphoto.xyz	benign	None	1.6073188781738281	0	0
online.umami-bc.com	benign	None	2.9320244789123535	0	0
www.youtube.designerwhocodes.de	benign	None	4.270294427871704	0	0
casinofreeslot.click	benign	None	1.4343409538269043	0	0
blog.2022-12-28znegeulfluxsisilafamille.blog.elbruspharma.com	benign	None	3.568633556365967	0	0
xhb.zhizhengzhaoxi.club	benign	None	1.6009056568145752	0	0
psw.familie-pfeiffer.info	benign	None	1.744962215423584	0	0
www.raschconsulting.de.kulturcoffee.de	benign	None	1.283743143081665	0	0
cc2021.taskea.tech	benign	None	5.901473045349121	0	0
