folder	phish_prediction	target_prediction	brand_recog_time	crp_prediction_time	crp_transition_time
sber.pay.pay.avito.sber.sber.pay.pay.hamosaeeid94.wuiltweb.com	benign	None	3.299670457839966	0	0
pay.www.avito.avito.sber.pay.pay.sberbank.avito.hamosaeeid94.wuiltweb.com	benign	None	1.3206768035888672	0	0
server7.www2.ap.depend.com	benign	None	6.290895700454712	0	0
manager.jivestor.com	benign	None	2.930356979370117	0	0
support-de.openflyers.com	benign	None	5.231200695037842	0	0
www.maybebaby.online	benign	None	1.2643108367919922	0	0
ly93zp.vip	benign	None	2.2050681114196777	0	0
annualreport2018.smokefreeworld.org	benign	None	9.095270872116089	0	0
blackbergsecurity.us	benign	None	5.318815231323242	0	0
legal-portal.ru	benign	None	1.1240785121917725	0	0
101598aad0b5392577c57812800a6979.zunjishoufa.quanfeng.net	benign	None	5.360661745071411	0	0
flora-art.pl	benign	None	1.3907887935638428	0	0
competent-curran.34-227-74-76.plesk.page	benign	None	1.4614737033843994	0	0
sber.avito.sberbank.avito.pay.avito.hamosaeeid94.wuiltweb.com	benign	None	1.3099019527435303	0	0
www.fitnessvideosonline.com	benign	None	4.053583860397339	0	0
www.anpd.org	benign	None	7.366502046585083	0	0
monitoring.ne.enchapps.fundsdlt.net	benign	None	3.545776128768921	0	0
cpanel.fswhcoxa.nethost-5011.000web.xyz	benign	None	5.63732647895813	1.0406494140625	5.506636142730713
tecdev.cf	benign	None	5.407767295837402	0	0
serene-northcutt.93-113-63-120.plesk.page	benign	None	1.0266096591949463	0	0
blog.blog.blog.blog.koni.vagabundo.co	benign	None	1.0060534477233887	0	0
a.git.git.git.meet.dockepie.ru	benign	None	0.9684736728668213	0	0
server5.tcceast.www2.ap.depend.com	benign	None	7.07119345664978	0	0
iesk.cc	benign	None	0.7532422542572021	0	0
www.sarahebanks.com	benign	None	1.2005410194396973	0	0
yandex.pay.pay.avito.sber.pay.pay.hamosaeeid94.wuiltweb.com	benign	None	1.2730636596679688	0	0
iheartdenverstore.com	benign	None	1.0843758583068848	0	0
ldlegalservices.ca	benign	None	3.4764769077301025	0	0
villagebookkeepingaccountancy.co.uk	benign	None	1.3881807327270508	0	0
nagou.info	benign	None	0.8644280433654785	0	0
