folder	phish_prediction	target_prediction	brand_recog_time	crp_prediction_time	crp_transition_time
gameonline5.game.blog	benign	None	8.106231689453125e-06	0	0
komsan.myaccount-cloud.com	benign	None	7.230245113372803	0	0
ocspg.cnspeed.xyz	benign	None	9.5367431640625e-06	0	0
www.thesafetyone.de	benign	None	1.1920928955078125e-05	0	0
master-7rqtwti-fsni23tousrds.eu.platform.sh	benign	None	1.746028184890747	0	0
account.metrotrustpay.co.uk	phish	logmein.com	9.556107521057129	2.7311909198760986	0
sber.www.sberbank.avito.avito.pay.pay.avito.pay.avito.hamosaeeid94.wuiltweb.com	benign	None	1.665607213973999	0	0
sber.avito.pay.pay.sber.avito.hamosaeeid94.wuiltweb.com	benign	None	1.3700380325317383	0	0
www.support-experts.org	benign	None	7.3909759521484375e-06	0	0
portainer.traefik.noc-vpc.xyz	benign	None	5.867732763290405	2.8335113525390625	5.7985241413116455
i-0623e0e9b65d3fac2.atf.plesk.tech	benign	None	1.4090766906738281	0	0
www.palmslink.cityofpalmscvps.seocopywriter.ru	benign	None	1.2159347534179688e-05	0	0
gymuh-gymuh.kazangsm.info	phish	firezone.com	6.042391300201416	2.699589967727661	0
601756524181a8d708aca2c42a199e13.zunjishoufa.quanfeng.net	benign	None	1.995572805404663	0	0
sweet-antonelli.5-180-186-107.plesk.page	benign	None	5.7220458984375e-06	0	0
apps.fciconline.com	benign	None	1.4886713027954102	0	0
tickstesnmix.online	benign	None	5.954485893249512	0	0
www.cora-management.de	benign	None	15.07041072845459	0	0
www.waggintailsdg.com	benign	None	1.049041748046875e-05	0	0
c.neusoftmedical.online	benign	None	6.4373016357421875e-06	0	0
lab-securelink.davita.com	phish	securelink.net	10.048205137252808	3.2102396488189697	0
login.mionline.info	benign	None	7.856928586959839	2.8754210472106934	5.698349952697754
www.y4vhwktpid14rpe.mobile.gigasim.ru	benign	None	1.1920928955078125e-05	0	0
018a00f9fb4d5a5626a5a635c7cf7de3.zunjishoufa.quanfeng.net	benign	None	2.848115921020508	0	0
www.consulting-medistrava.com	benign	None	8.58306884765625e-06	0	0
xn--4kr719b.top	benign	None	8.344650268554688e-06	0	0
cpanel.kakakkembar231.pw	phish	cpanel.net	5.0400731563568115	2.0570154190063477	0
avito.www.pay.pay.sber.blog.avisber.sberbank.sber.aviavisber.aviaviavicovid19lockdownblog.blog.demo.com.decodingplaces.com	benign	None	2.231968641281128	0	0
m.livesexe.xyz	benign	None	1.3467538356781006	0	0
crewadmin.staging.cloud.etherforce.net	benign	None	5.7220458984375e-06	0	0
sundigitalservices.store	benign	None	5.391424179077148	2.6402668952941895	5.752042531967163
wpt-cndt.34-133-97-16.plesk.page	benign	None	8.106231689453125e-06	0	0
cpanel.cyberjunkies.co.uk.digitalrogues.co.uk	phish	cpanel.net	3.5273866653442383	1.8717646598815918	0
transformationsbyjodie.com	benign	None	1.0967254638671875e-05	0	0
billhowatt.com	benign	None	7.831274032592773	0	0
michaelwolf.info	benign	None	1.3113021850585938e-05	0	0
reverent-johnson.116-203-199-15.plesk.page	benign	None	1.1205673217773438e-05	0	0
jiajiazhou.info	benign	None	7.350790500640869	3.5669050216674805	5.775174617767334
gitlab.gitlab.sitemap.majesticbank.at	benign	None	1.3918697834014893	0	0
cpanel.tier1buildingservices.com	phish	cpanel.net	4.523472309112549	1.9575414657592773	0
www.8895444.cc	benign	None	9.298324584960938e-06	0	0
srv.sip-online.com	benign	None	8.821487426757812e-06	0	0
taponmobile.portal.sandbox.anzworldline-solutions.com.au	benign	None	8.106231689453125e-06	0	0
login.minusspam.com	benign	None	1.0728836059570312e-05	0	0
raxgdtix1acjcge.blog.blog.blog.blog.dev.blog.echols.io	benign	None	8.106231689453125e-06	0	0
ui-test-20230822-3-4-aks.senseilabs.com	benign	None	5.9604644775390625e-06	0	0
www.bridgezonefoundersmanagemen.com	benign	None	7.867813110351562e-06	0	0
fc2club.top	benign	None	2.7135567665100098	0	0
git.git.git.ww4000w.radiokot.ru	benign	None	21.120003700256348	0	0
www.theahiremodeling.com	benign	None	1.2159347534179688e-05	0	0
www.typo3-service.org	benign	None	7.76866340637207	0	0
nano1707.top	benign	None	7.62939453125e-06	0	0
vault.home.apps.indi.one	benign	None	1.4788126945495605	0	0
portal.netcast.rs	phish	netcast.com	4.0387115478515625	4.957113981246948	0
portal.sydneyoraldesign.com.au	phish	oraldesign.com	9.901630163192749	3.495511531829834	0
