folder	phish_prediction	target_prediction	brand_recog_time	crp_prediction_time	crp_transition_time
50283b9f5fc55af27ac456880c7d9677.zunjishoufa.quanfeng.net	benign	None	4.475326061248779	0	0
binasco.sinet.support	benign	None	0.7052896022796631	0	0
achpr.testniserver.info	benign	None	2.091245651245117	0	0
blackgroundrecords.topdrawer.support	benign	None	3.3501439094543457	0	0
19a7ff068fde49a92e5e4319d4beeae2.zunjishoufa.quanfeng.net	benign	None	3.550241231918335	0	0
789074.cc8989	benign	None	2.069888114929199	0	0
a1-turds-co-uk.a1-ns.com	benign	None	3.0506832599639893	0	0
www.chelsie-nick.vantagephotographynaples.com	benign	None	0.8608527183532715	0	0
securedenterprise.clientseoreport.com	benign	None	0.8558309078216553	0	0
sberbank.pay.fsicmxwzh7ld3ly.www.alerts.avtoproblem-net.ru	benign	None	8.385554790496826	0	0
grandtimberlodge.online	benign	None	3.6283323764801025	1.0923964977264404	5.663578748703003
pramxtilf.com.mounttainwest.com	benign	None	4.749959707260132	0	0
ddjas-stores-location.vinukaliyar.xyz	benign	None	6.338396072387695	0	0
vpsarsys-tictacbuy.addisnetwork.es	benign	None	2.1803805828094482	0	0
supportspoken.com	benign	None	2.5334761142730713	0	0
busy-jackson.43-240-66-205.plesk.page	benign	None	0.7930564880371094	0	0
www.111977.cc	benign	None	0.7578988075256348	0	0
cpanel.ihcmdonline.com	benign	None	1.4498484134674072	0	0
www.fifthrowcenterperformingarts.com	benign	None	1.3818893432617188	0	0
paperless.stillon.top	benign	None	0.7580273151397705	0	0
mwro.kazangsm.info	phish	firezone.com	3.305299758911133	1.5076749324798584	0
fabco.dokspot.com.pr-1366.d-ifu.com	benign	None	0.7670462131500244	0	0
defi.etherapp.cc	benign	None	0.6658265590667725	0	0
freevpn-dev.fastline.club	benign	None	0.9295380115509033	0	0
dev.servicecrm.com.ua	benign	None	2.739013671875	0	0
gs-shalevshir-5783325933.app.growthspace.dev	benign	None	0.8722310066223145	0	0
www.drcynthiasonlineproducts.com	benign	None	0.7916278839111328	0	0
panel.dgcreativo.tk	benign	None	2.8886804580688477	0	0
www.racemanagement.co.uk	benign	None	2.209893226623535	0	0
funkykaraokesongs.com.au.workapart.com.au	benign	None	2.338670492172241	0	0
www.actpoolservices.com	benign	None	0.7899675369262695	0	0
mental-slot.online	benign	None	1.364894151687622	0	0
cpanel.nossl.inpro11.fcomet.com	benign	None	1.0509510040283203	0	0
tandontechnologies.in	benign	None	0.7699675559997559	0	0
www.konstantinos.pagouras.my-pro-office.gr	benign	None	0.6509721279144287	0	0
abdullah-alsharmi.com.sarhsoft.com	benign	None	0.8625035285949707	0	0
qfpdirect.com.au	benign	None	0.6528623104095459	0	0
riquelmeyasociados.com.ar	benign	None	0.7684385776519775	0	0
agitated-ellis.3-110-195-168.plesk.page	benign	None	0.7091937065124512	0	0
cpanel.savegame.info	benign	None	0.9564435482025146	0	0
wiki.ama-apps.tech	benign	None	2.7606353759765625	0	0
support.wpflat.com	benign	None	1.6330180168151855	0	0
vicrowd.online	benign	None	4.572120428085327	0	0
ankitnews.online	benign	None	0.698284387588501	0	0
lojaonline.4blend.com	benign	None	0.7099063396453857	0	0
cpanel.trilogyhairsalontaz.mycubesite.com.au	benign	None	0.5966415405273438	0	0
cpanel.sinsin.info	benign	None	0.44986653327941895	0	0
reilandpool.onlinedigitalprojects.com	benign	None	2.6763365268707275	0	0
www.patronmanager.net	benign	None	2.0042269229888916	0	0
raabsales.clientseoreport.com	benign	None	0.7328188419342041	0	0
vilavintage.dk.linux201.dandomainserver.dk	benign	None	3.946897506713867	0	0
heuristic-chandrasekhar.45-76-77-132.plesk.page	benign	None	0.7270309925079346	0	0
account.vitalograph.com	benign	None	0.8879170417785645	0	0
www.pergamijn.org	benign	None	2.4897072315216064	0	0
oliverdasa.com.br	benign	None	2.5944223403930664	0	0
login.soleo.nl	benign	None	2.508380889892578	0	0
www.aerialplatformlifts.com	benign	None	1.3144962787628174	0	0
bmb25.cc	benign	None	0.8223397731781006	0	0
www.lojaonline2.ctec.com.br	benign	None	2.8051576614379883	0	0
eas.prod.dig.mucloud.digital	benign	None	1.418513536453247	0	0
status.safebridge.io	benign	None	0.7351891994476318	0	0
cpanel.wp14b1a.mdslille.o2switch.site	benign	None	6.0981764793396	0	0
giftendy.pl.mia.smarthost.pl	benign	None	7.378788709640503	0	0
www.organicfc.xyz	benign	None	0.7496368885040283	0	0
joblog.cctvpro.cc	benign	None	1.3337466716766357	0	0
www.syb319.xyz	benign	None	1.6324586868286133	0	0
survive-northyorks.org.uk.temp.link	benign	None	2.8761494159698486	0	0
wizwiz.engkamran.xyz	benign	None	0.903789758682251	0	0
delta-np.enin.cc	benign	None	0.6758487224578857	0	0
assaabloy.oust.delegate.prod-eo.com	benign	None	3.950286388397217	0	0
admin.paradigmcorporateservices.in	benign	None	4.34021782875061	0	0
lingzewen.baidi.xyz	benign	None	0.7400882244110107	0	0
billing.autofortrade.co.uk	benign	None	4.735472679138184	0	0
ds11433.dus7.dedicated.server-hosting.expert	benign	None	0.7749993801116943	0	0
www.vitoria-ribeiro.nffnformatura.com	benign	None	0.7741918563842773	0	0
www.hotelssanktpetersburg.com	benign	None	3.387371301651001	0	0
cursodepeelingrosedemer.xn--formao-oficial-premium-h4b9g.website	benign	None	3.1458210945129395	1.0002269744873047	5.60903263092041
torari.com.83007214-92-20220124104549.webstarterz.com	benign	None	1.078200101852417	0	0
esi-portal.chapman.edu	benign	None	3.8539950847625732	0	0
efd.clientwww6.opensure.net	benign	None	0.8971600532531738	0	0
goulstonstorrs-login.simplyagree.io	benign	None	1.6069421768188477	0.9857783317565918	5.629032611846924
www.cntamelia.site.naiskingsize.com	benign	None	1.6690454483032227	0	0
pyroshkreli.com	benign	None	0.7632095813751221	0	0
www.westchesterpublishingservices-for-ibpa.com	benign	None	1.5545246601104736	0	0
media.av-online.se	benign	None	6.750391483306885	0	0
acceder.tech	benign	None	0.5399796962738037	0	0
cpanel.fisafe-maroc.com	benign	None	0.6898422241210938	0	0
web1.recoveryrecord.eu	benign	None	4.418625116348267	0	0
jysk-online-medie-aps.agencyanalytics.app	benign	None	1.5515882968902588	0	0
castillojunkremovalca.hosting15-a2.com	benign	None	3.282132625579834	0	0
kerolossamy.com.wazafty.com	benign	None	3.1452696323394775	0	0
