folder	phish_prediction	target_prediction	runtime
beta.blog.blog.magento.magento2.burgbaran.de	0	None	0.3481717109680176
conerczesci.pl	0	None	0.43622922897338867
www.zlanguageservices.com	0	None	0.4806241989135742
pe1db243631.brains.racontr.net	0	None	0.14481401443481445
itservice-straubinger.de	0	None	0.43166041374206543
1wlrsz.top	0	None	0.14378809928894043
avito.www.avito.avito.www.pay.pay.pay.sberbank.pay.sberbank.hamosaeeid94.wuiltweb.com	0	None	0.36872053146362305
bangkitshop.com	0	None	0.15812039375305176
365k22.cc8989	0	None	0.18417859077453613
www.caroline-arbogast-graphisme.cieayepanik.com	0	None	0.37302708625793457
www.pm-services.be	0	None	0.41692090034484863
www.gujranwalaonlinegift.com	0	None	0.4417879581451416
www.slwmanual.info	0	None	0.4175746440887451
blog.2022.airvent.org	0	None	0.3969402313232422
1wbjkl.top	0	None	0.1471085548400879
portal.ptsf.pt	0	None	0.38401174545288086
1wdsyi.top	0	None	0.14429831504821777
car.joy100.vip	0	None	0.19369935989379883
www.grafana.demo.miota.io	0	None	0.1481471061706543
portal.trustylab.com	0	None	0.14219141006469727
1wsibj.top	0	None	0.17195868492126465
1wawvb.top	0	None	0.14240646362304688
schaffner-management.de	0	None	0.41980695724487305
1wlsma.top	0	None	0.14351272583007812
www.queencityperformingarts.live	0	None	0.1469278335571289
blog.store.sitemap.burgbaran.de	0	None	0.2998993396759033
www.formworksstudio.co.uk	0	None	0.1471574306488037
yandex.www.sber.sber.www.avito.sberbank.pay.pay.sber.hamosaeeid94.wuiltweb.com	0	None	0.3692755699157715
blockchainconsultora.com	0	None	0.2209312915802002
extensions.coderqc.info	0	None	0.37601327896118164
ca-cajonvalleyusd.staging-data-tool.mckinney-vento.org	0	None	0.14319181442260742
el.ciderboi.xyz	0	None	0.4106590747833252
www.eatuponline.com	0	None	0.5056138038635254
profit.strefabezpiecznychzakupow.pl	0	None	0.38269758224487305
sber.9ok1g58ltld5v9k7.shop.icc.provad.xyz	0	None	0.47808051109313965
glucotru.naturalstore.online	0	None	0.37703394889831543
giniunduwi.info	0	None	0.1949925422668457
great-ritchie.3-69-34-140.plesk.page	0	None	0.14483404159545898
www.chafanfan2.xyz	0	None	0.14966320991516113
hudsonamerica.org	0	None	0.3958613872528076
1wbugr.top	0	None	0.16718316078186035
grupomarpe.xyz	0	None	0.43837618827819824
keycloak.ocb-mdh.cloudservicesfactory.com	0	None	0.38047051429748535
3mnv54dwbc5roqq5.git.git.git.magento.icc.provad.xyz	0	None	0.3764984607696533
majmune.tk	0	None	0.15963029861450195
www.likewritingservices.com	0	None	0.14869308471679688
abaslot88.info	0	None	0.4006643295288086
1whabt.top	0	None	0.1469888687133789
digitalsamahar.com.maxikart.in	0	None	0.3847651481628418
fabohax.xyz	0	None	0.3816795349121094
admin.in.dev.k8s.devops.asentria.xyz	0	None	0.15075278282165527
1whzji.top	0	None	0.39068102836608887
livelysecurity.com	0	None	0.43286657333374023
www.10-years-together.dunlapimages.com	0	None	0.1529254913330078
kalumjayasinghe.lk	0	None	0.5001530647277832
unix.online	0	None	0.4064357280731201
1wcxod.top	0	None	0.14969921112060547
1wawig.top	0	None	0.14696860313415527
vaitrip.vip	0	None	0.8715317249298096
