folder	phish_prediction	target_prediction	runtime
gameonline5.game.blog	0	None	1.29642915725708
hardcore-leakey.165-22-185-136.plesk.page	0	None	0.14501619338989258
mandate-probrokerschweiz.ch	0	None	0.5789072513580322
komsan.myaccount-cloud.com	0	None	0.38100624084472656
ocspg.cnspeed.xyz	0	None	0.2006368637084961
www.thesafetyone.de	0	None	0.14707040786743164
master-7rqtwti-fsni23tousrds.eu.platform.sh	0	None	0.3809702396392822
scikatiktet.beget.app	0	None	0.388592004776001
digitalplayroom.click	0	None	0.3834359645843506
git.git.git.git.blog.docs.konermann-portal.de	0	None	0.42447495460510254
account.metrotrustpay.co.uk	0	None	0.3763549327850342
vqh.iosdd555.top	0	None	0.14337944984436035
sber.www.sberbank.avito.avito.pay.pay.avito.pay.avito.hamosaeeid94.wuiltweb.com	0	None	0.3822460174560547
www.bgsafamlaw.com	0	None	0.5676560401916504
www.gitlab.blog.video-camera.ru	0	None	0.15766429901123047
pay.avito.sberbank.yandex.zh-t-covid19-billing.prodmake.com	0	None	0.14508461952209473
abriasupport.com	0	None	0.38091015815734863
sber.avito.pay.pay.sber.avito.hamosaeeid94.wuiltweb.com	0	None	0.37672972679138184
s41292.p928.sites.pressdns.com	0	None	0.15131044387817383
www.support-experts.org	0	None	0.14763188362121582
portainer.traefik.noc-vpc.xyz	0	None	0.36570096015930176
i-0623e0e9b65d3fac2.atf.plesk.tech	0	None	0.43774962425231934
www.palmslink.cityofpalmscvps.seocopywriter.ru	0	None	0.15339255332946777
gymuh-gymuh.kazangsm.info	0	None	0.3961033821105957
www.financial-deliverance.com	0	None	0.44514966011047363
601756524181a8d708aca2c42a199e13.zunjishoufa.quanfeng.net	0	None	0.393479585647583
cpanel.escobillasparalustradorasindustriales.com	0	None	0.36876559257507324
sweet-antonelli.5-180-186-107.plesk.page	0	None	0.14215850830078125
apps.fciconline.com	0	None	0.46384286880493164
tickstesnmix.online	0	None	0.3973262310028076
www.cora-management.de	0	None	0.4098365306854248
www.bsr-abholung.haushaltsaufloesungberlin24.de	0	None	0.3843655586242676
www.waggintailsdg.com	0	None	0.14994025230407715
gpt.rkfannn.top	0	None	0.17585372924804688
c.neusoftmedical.online	0	None	0.14129137992858887
lab-securelink.davita.com	0	None	0.38620781898498535
login.mionline.info	0	None	0.3914828300476074
www.y4vhwktpid14rpe.mobile.gigasim.ru	0	None	0.15344476699829102
018a00f9fb4d5a5626a5a635c7cf7de3.zunjishoufa.quanfeng.net	0	None	0.41321802139282227
www.consulting-medistrava.com	0	None	0.19337821006774902
xn--4kr719b.top	0	None	0.15691804885864258
cpanel.kakakkembar231.pw	0	None	0.37273073196411133
avito.www.pay.pay.sber.blog.avisber.sberbank.sber.aviavisber.aviaviavicovid19lockdownblog.blog.demo.com.decodingplaces.com	0	None	0.3531382083892822
m.livesexe.xyz	0	None	0.3680717945098877
git.gitlab.git.git.blog.checkout.uyduportal.net	0	None	0.14900994300842285
crewadmin.staging.cloud.etherforce.net	0	None	0.14356422424316406
sundigitalservices.store	0	None	0.3741629123687744
wpt-cndt.34-133-97-16.plesk.page	0	None	0.14237737655639648
cpanel.cyberjunkies.co.uk.digitalrogues.co.uk	0	None	0.3690650463104248
transformationsbyjodie.com	0	None	0.17308974266052246
billhowatt.com	0	None	0.37029004096984863
mail.103-87-69-216.cprapid.com	0	None	0.40637731552124023
michaelwolf.info	0	None	0.16994214057922363
reverent-johnson.116-203-199-15.plesk.page	0	None	0.14355874061584473
jiajiazhou.info	0	None	0.3921787738800049
cpanel.tier1buildingservices.com	0	None	0.42456603050231934
www.8895444.cc	0	None	0.14595270156860352
etude-bartolini.my3cx.fr	0	None	0.14270424842834473
srv.sip-online.com	0	None	0.14616680145263672
taponmobile.portal.sandbox.anzworldline-solutions.com.au	0	None	0.14118695259094238
login.minusspam.com	0	None	0.14970755577087402
webmail.carloshidalgo.online	0	None	0.2410736083984375
raxgdtix1acjcge.blog.blog.blog.blog.dev.blog.echols.io	0	None	0.15690279006958008
ui-test-20230822-3-4-aks.senseilabs.com	0	None	0.14342474937438965
sber.sber.sber.avito.avito.covid19.belugabahiss.com	0	None	0.1416008472442627
www.bridgezonefoundersmanagemen.com	0	None	0.14797019958496094
fc2club.top	0	None	0.4058084487915039
git.git.git.ww4000w.radiokot.ru	0	None	0.38885927200317383
www.theahiremodeling.com	0	None	0.1593492031097412
www.typo3-service.org	0	None	0.40912342071533203
br-blog9.gq	0	None	0.4584832191467285
nano1707.top	0	None	0.1727619171142578
yandex.pay.avito.avito.avito.avito.pay.pay.sber.hamosaeeid94.wuiltweb.com	0	None	0.3711087703704834
vault.home.apps.indi.one	0	None	0.3468327522277832
portal.sydneyoraldesign.com.au	0	None	0.4168393611907959
thefrontlineworker.com	0	None	0.4546933174133301
