folder	phish_prediction	target_prediction	brand_recog_time	crp_prediction_time	crp_transition_time
mail.kashefanbotest.new.mariagharaibeh.com	benign	None	3.7493069171905518	0	0
ialert.rocks	benign	None	1.0748374462127686	2.3816075325012207	6.1397552490234375
drsarahdavies.online	benign	None	1.209886074066162	0	0
www.150514-perdendo-med.goldtreinamentos.com.br	benign	None	0.7619936466217041	1.6559901237487793	6.028241872787476
www.ontargetsafetyacademy.com	benign	None	1.0891156196594238	0	0
d365expertsemea.powerappsportals.com	benign	None	1.0424721240997314	1.6643140316009521	6.110467910766602
ja.thefappening.click	benign	None	1.2009167671203613	0	0
reverent-goldwasser.185-236-231-60.plesk.page	benign	None	3.552436828613281e-05	0	0
cpanel.shoprobloxgiare.online	phish	cpanel.net	1.0345816612243652	1.6747138500213623	0
sber.avito.avito.avito.yandex.yandex.yandex.avito.avito.pay.pay.pay.sberbank.hamosaeeid94.wuiltweb.com	benign	None	1.7677783966064453	0	0
portal-prod.homesweethomemusic.xyz	benign	None	1.2822206020355225	0	0
jarvis-web-sync-amazon-wordpress.appnium.it	benign	None	1.0413384437561035	0	0
www.generaldistributingcompany.com	benign	None	1.1167371273040771	0	0
www.resortmanagementco.com	benign	None	1.3133370876312256	0	0
app.1487107693.stagingagencyanalytics.com	benign	None	4.1484832763671875e-05	0	0
www.jjbet.vip	benign	None	3.147125244140625e-05	0	0
cpanel.demo.k-validator-morgan.krystal.uk	phish	cpanel.net	1.0665616989135742	1.5794365406036377	0
arservices.net.br	benign	None	1.0082149505615234	0	0
062e8c2259360525a4d7a806317d20bd.zunjishoufa.quanfeng.net	benign	None	2.3663928508758545	2.217667579650879	5.915670871734619
www.tianke.cc	benign	None	1.110851526260376	0	0
thestrugglingbiz.2030podcast.com	benign	None	1.110140323638916	0	0
sitetorna.com.moonwebtasarim.com.tr	benign	None	1.1070079803466797	1.6661295890808105	6.318259954452515
gethired.click	benign	None	1.093149185180664	1.80078125	6.211837291717529
com.keezbord.nl	benign	None	1.0776240825653076	0	0
webdisk.webmail.mail.majesticbank.ru	benign	None	1.3148386478424072	0	0
sberbank.yandex.yandex.sber.pay.sberbank.avito.pay.pay.avito.hamosaeeid94.wuiltweb.com	benign	None	1.5239472389221191	0	0
www.recoverablebydesign.com	benign	None	0.955693244934082	0	0
rancher.qa-aws267c.staging.anywhere.navify.com	benign	None	5.173683166503906e-05	0	0
cpanel.sign-es-us.info	phish	cpanel.net	1.061763048171997	1.6368801593780518	0
wp.cryptomonkeys.cc	benign	None	1.4977576732635498	0	0
api-docs.next.ews.td7.preprod1.edn-wms.cloud	benign	None	3.838539123535156e-05	0	0
www.kkmznao.online	benign	None	1.4770376682281494	1.6310160160064697	5.976497173309326
blackcoffee.topdrawer.support	benign	None	1.1667447090148926	0	0
cpanel.wpt-niuh.66-63-190-197.cprapid.com	benign	None	1.2845232486724854	0	0
signin.bluebeam-staging.com	benign	None	1.1117122173309326	0	0
zeljkafranuloviccostumedesigner.com	benign	None	1.081453800201416	0	0
